No,Kecamatan,Kelurahan,Nama Perusahaan,Nama Pemilik,Alamat,Telepon/Hp,Jenis Usaha,Jumlah Karyawan,Aset,Omset,Tahun Berdiri,Keterangan
67,Regol,Ancol,Toko Lampu,Heri,Jl. Ancol Timur III no 5,-,Jual Segala jenis lampu,2,-,72000000,1998,Mikro
68,Regol,Ciateul,Toko Cika,Ibu Suci Agustina,Jl. Sribentang no.5,022-5226660,Warung Kelontong,1,-,60000000,2000,Mikro
69,Regol,-,Warung Nasi Farida,U.Wiguna,Jl. Balong Gede ( Gg.Disan I0,-,Warung Nasi  ,4,-,48000000,1980,Mikro
70,Regol,-,Pungkur 253A,Aceng,Jl. Pungkur 253A,022-4214294,Bengkel Sepeda dan Ganti Olie Motor,3,-,48000000,-,Mikro
71,Regol,Ciateul,Doa Sepuh,Usup,Jl. Sawah Kurung Raya,-,Kios Rokok,1,-,48000000,-,Mikro
72,Regol,-,-,Edi,Jl. M. Toha,-,Kios Rokok dan Makana Ringan,2,-,48000000,1998,Mikro
73,Regol,Ancol,-,Wawan,Naripan Depan Prodia,-,Mie baso,2,2000000,48000000,1996,Mikro
74,Regol,-,Cafefet,Ahmad Soleh,Balong gede Disan 20,081931237719,Minuman dan makanan ,5,-,43200000,1986,Mikro
75,Regol,-,-,Soleh,Jl. Pungkur,-,Kios Rokok,1,-,42000000,1997,Mikro
76,Regol,Balong Gede,-,M. Suhada,Jl. Balonggede/Gg.Disan No.1,-,Klontongan Makanan - Rokok,2,2000000,36000000,1990,Mikro
77,Regol,Balong Gede,-,Yayan Supriana,Balonggede 49,-,Warung Sirop,0,-,36000000,2006,Mikro
78,Regol,Balong Gede,-,Sanoni Junaedi,Balonggede Gg.Disan 15/18B,022-4232578,Tambal Ban,1,6000000,36000000,2000,Mikro
79,Regol,-,Ujang Pintu BKR,Ujang Suhendi,Jl. BKR 130,-,Jasa perbaikan  ,1,-,36000000,1990,Mikro
80,Regol,Ciateul,Warung 144,Yasin Setiawan,Ciateul 144,022-5201174,Klontong,2,-,36000000,1998,Mikro
81,Regol,-,-,Bimin,Balong gede Disan 20,-,Ayam Crsipy,1,-,30000000,1990,Mikro
82,Regol,Ciateul,-,Udin,Jl. Pasundan,-,Kios Rokok,0,-,24000000,2004,Mikro
83,Regol,-,Toni BKR,Suntana,Jl. BKR 130,022-91708315,Jasa perbaikan dan penjualan ban,1,2000000,24000000,1986,Mikro
84,Regol,Balong Gede,"Warung Nasi Pulsa ""Kartika""",Wawang Kartika,Jl. Pasundan,-,Warung Nasi - Kopi Pulsa,3,10000000,21600000,2000,Mikro
85,Regol,Balong Gede,-,Ismail,Jl. Balaong geude no 30,022-4262177,Jasa pencucian kendaraan,2,1800000,21600000,2005,Mikro
86,Regol,-,-,Wahyudi,Jl.  Pasundan No 52,022-4208241,Voucher,2,-,20400000,2008,Mikro
87,Regol,Pasundan,Warung Nasi Bojong,E. Maryati,Jl. Pasundan 69,022-4202030,Warung Nasi,4,-,18000000,-,Mikro
88,Regol,-,-,Asep K Sopandi,Jl. Disan 1,-,Warung Langsam,2,-,18000000,2000,Mikro
89,Regol,-,-,Ratna Komala,Jl. Disan 1,-,Nasi dan minuman,2,-,12000000,2004,Mikro
90,Regol,-,Warung Nurjuwitasari,Nur Juwitasari,Jl. Pasundan no.103 rt06/05,-,Makanan kecil,4,-,12000000,2007,Mikro
91,Regol,Balong Gede,Speed Cell,Agus,Jl. Nata Wijaya No 14A,022-5220404,Kios Voucher,1,100000,8400000,2006,Mikro
92,Regol,-,Warung Nasi Cilacap,Mudjiono,Jl. Kembar Baru Selatan No. 18,085885085266,Warung Nasi,2,-,-,2007,Mikro
93,Regol,Ancol,Rudy Cell Sansori,Rudy,Jl. Ancol Timur No.8,022-5206158,Warung  - Voucer,2,-,-,-,Mikro
94,Regol,Ciateul,Erlina,Erlina,Jl. Ibu Inggit Ganarsih,022-5203188,Photocopy - Jual Buku Cerita,3,-,-,-,Mikro
95,Regol,-,Toko Beras Berkah,Ramdan,Jl. BKR.134,-,Jual Beras,1,-,360000000,2007,Kecil
96,Regol,Pungkur,Toko / Warung Aria,Mochamad Mftah,Jl. Natawijaya no.16/19A Rt.02/03 Bandung,022-91702287,Warung Klontong,2,-,180000000,-,Mikro
97,Regol,Pasirluyu,Bandung Capung ART Production,Asep Yulianto,Jl. Pasirluyu No.369/205A Rt.01/02  Bandung,022-5227704,Produk Lampu ,5,-,12000000,-,Mikro
98,Regol,Ciseureuh,Rizky ,Utang Wahid,Jl. Moch Toha PLN Dalam Rt.09/05,022-5229433,Perusahaan Lilin Putih,4,-,297000000,-,Mikro
99,Regol,Regol,CV. Karaos,Dedi Setiadi,RT 05/06,85624352996,Catering - Atk -  Supplier,10,100000000,300000000,-,Kecil
100,Regol,Pungkur,Yeyet,Yeyet,Jl. Dewi Sartika Gg.Rusdi No.49 Rt. 02/02 Bandung,-,Warung Jajanan anak,-,-,720000,-,Mikro
101,Regol,Ciateul,Warung Madrasah,Yulianingsih,Jl. Murni I no.20 Blk. Rt.05/03,022-70343011,Warung,2,800000,3000000,-,Mikro
102,Regol,Ciseureuh,Yuriteknika,Ruddy Iskandar,Jl. PLN Dalam no.10 Rt.02/05,022-5209112,Biro Teknik / Jasa Perbengkelan,-,66500000,27500000,-,Kecil
103,Regol,Cigereleng,Warung Berkah,Dadang Nuyadin,Jl. Denki no.11a Rt.01/08,022-5202665,Warung dan Wartel,-,20000000,47500000,2000,Mikro
104,Regol,Cigereleng,Tjap Merak,Eva Ervina,Jl. Kembar baru Utara I no.5 Rt.04/11,022-5226915 / 08568856198,Makanan Ringan,4,5000000,-,2004,Mikro
105,Regol,Ciateul,Ade Gunawan,Ade Gunawan,Jl. BKR no.172,-,Es Kelapa Muda,-,-,6000000,-,Mikro
106,Regol,Ciateul,Eddy Setiwan,Eddy Setiawan,RT 02/04,022-5209798,Service elektronik,4,-,7000000,-,Mikro
107,Regol,Ciateul,Teddy Setiadi,Teddy Setiadi,Jl. BKR no.134 Rt.02/04,022-5209798,Wartel,-,-,4000000,-,Mikro
108,Regol,Ciateul,Popon Sumiati,Popon Sumiati,Jl. BKR no.134 Rt.02/04,022-5209798,Warung Nasi,-,-,15000000,-,Mikro
109,Regol,Balong Gede,Agen Koran,Panca Rianto,Jl. Pasundan Gg.H.Rais 189/c Rt.04/05,022-4210095,Koran,-,5000000,4500000,2000,Mikro
110,Regol,Cikawao,SS Cell,Ahmad Lutfi,Jl. Sasak Gantung no.128 Rt.02/06,081809283919,Penjualan Pulsa,-,-,4500000,2006,Mikro
111,Regol,Ciseureuh,Alifia Cell,Yasin Purwawirawan,Jl. Moch Toha no.315 Rt.02/05,022-70345168,Penjualan Pulsa,-,-,4000000,2005,Mikro
112,Regol,Cigereleng,Warung Gemar,Endang Rusmana,Jl. Kembar Indah Rt.04/08,-,Dagang,-,2000000,54000000,2004,Mikro
113,Regol,Balong Gede,Warung Bunda,Ema Triasmanasari,Jl. Pasundan Gg.H.Rais 189/c Rt.04/05,022-4210095,Masakan & Juice,1,-,3000000,2006,Mikro
114,Regol,Cigereleng,Titing Suhartini,Titing Suhartini,Jl. Denki no.2a Rt.03/08,-,Masakan   ,3,-,10000000,2005,Mikro
115,Regol,Cigereleng,CV. Kencana,H. Syabil Widjikusnanto,Jl. Sriwijaya no.25a Rt.03/10,022-5201354,Perdagangan Umum,2,4500000,-,1992,Mikro
116,Regol,-,Disman Collection,Cucun Samsu,Jl. Srimahi II No. 3A RT 05/RW 01,022-5225689,Menjahit,2,10000000,-,1991,Mikro
117,Regol,Cigereleng,Warung Ibu Yunisbar,Yunisbar,Jl. Kembar Baru Utara VI no.152/97 Rt.05/09,022-5225663,Warung Kelontong,-,-,15000000,1990,Mikro
118,Regol,Pungkur,Phonix Cell,Lucky Suseno R,Jl. Dewi Sartika Rt.01/02,022-70353202,Ritel HP,1,5000000,12000000,2003,Mikro
119,Regol,Pungkur,Rumah HP Ku,Dudi Kumawan,Jl. Dewi Sartika Gedung ITC Lantai III Blok A6/8,022-70308808,Ritel HP dan Voucher,1,3500000,10000000,2005,Mikro
120,Regol,Cigereleng,Momisya Jaket Kulit,Yayat Syarif Hidayat,RT 05/RW 02,081546823652,Jaket Kulit,5,-,-,1988,Mikro
121,Regol,-,Sekar Kedathon,Hj. Sumiati Trisno,Jl. Komplek PLN Ciateul Gg III No.IV RT 01/RW 09,022-5210574,Handycraft daur ulang,-,-,-,-,Mikro
122,Regol,Ancol,Dinar Brother,Ikas Suryana,Jl. Pasir Salam VIII No.345/205 RT 03/RW 09,022-5223176,Konveksi,4,4000000,24000000,-,Mikro
123,Regol,-,Al-Palak,Hasan Bisri,Jl. Dewi Sartika,022-4201477,Toko Musik,5,45000000,280000000,1981,Mikro
124,Regol,-,Kreasi Reklame,Nana,Jl. Bancey Dalam,-,Reklame,1,-,95000000,-,Mikro
125,Regol,Ciseureuh,Rizki,Utang Wahid. M,Jl. Moh. Toha PLN Dalam No. 43 RT 09/RW 05,022-5229433,Lilin Putih,4,-,162000000,-,Mikro
126,Regol,Ciateul,"Rossy Rosiana Purnamawaty, SE","Rossy Rosiana Purnamawaty, SE",Jl. Murni I No. 44 RT 06/RW 03,022-70994422,Sepatu -  Sandal -  dan Tas,5,-,120000000,2003,Mikro
127,Regol,Pasirluyu,Batagor Warna Sari,Jejen Suherman,Jl. Pasirluyu No. 286 RT 06/RW 04,022-5222164 / 081322914752,Makanan (Batagor & Baso Tahu),-,-,-,2002,Mikro
128,Regol,Ciateul,Nofaqima Paten,E. Siti Rokayah,Jl. Sawah Kurung Dalam No. 34B RT 02/RW 03,022-5221004,Biro Jasa ,2,15000000,30000000,2005,Mikro
129,Regol,Cigereleng,Berkah Rizki ,Rini Indarti,Jl. Dengki II No. 190-203A Cigereleng Moch.Toha RT 02/RW 08,08157145664,Makanan Ringan (Kerupuk),3,20000000,35000000,2007,Mikro
130,Regol,Ciateul,Lan's,Wulan,Jl. Ciateul Gg. Tengku No. 4 RT 04/RW 07,022-5201573,Makanan,2,5000000,15000000,2005,Mikro
131,Regol,Ciseureuh,Batagor Han-Han,Lelly Cholidah Aziz,Jl. Bbk Priangan III No. 147/203B RT 10/RW 01,022-92334688,Batagor,-,-,-,2007,Mikro
132,Regol,Ancol,"""Lezatoz"" ",Helen Kusumanagara,Jl. Ancol Timur III Blk No. 40 RT 02/03,022-92795751 / 081220613519,Aneka Olahan Daging & Ikan,4,-,-,2005,Mikro
133,Regol,Pasirluyu,"Pempek Palembang ""Bang Indra""",Ahmad Rafik,Jl. Pasirluyu Raya 151 RT 05/RW 05,022-5228935 / 022-70189013,Makanan,5,6000000,96000000,2002,Mikro
134,Regol,Ciseureuh,R - Wiz,Asep S,Jl. Denki Selatan IV No. 10,022-4262236,Jaket -  Celana,10,-,-,-,Mikro
135,Regol,Balong Gede,Dewi Minang,-,Jl. Pasundan No. 144/8C RT 06/RW 05,022-70782965,Ikat Pinggang -  Sandal,6,-,36000000,-,Mikro
136,Regol,Pasirluyu,Didin Samsudin,Didin Samsudin,Jl. Pasirluyu,081931309241,Dompet -  Tas,2,-,60000000,-,Mikro
137,Regol,Pasirluyu,Vany Shoes,-,Jl. Pasirluyu I No. 240 RT 02/RW 04,022-91367929,Sepatu -  Sandal,3,-,72000000,-,Mikro
138,Regol,Pasirluyu,Lina Collection,Karjo H,Jl. Pasirluyu Gg. H. Safei No. 250/205,022-5225820 / 08122450616,Busana Muslim,18,-,300000000,-,Mikro
139,Regol,Pungkur,Kharisma Collection,Ny. Aning,Jl. Asmi No. 1A,022-70767787 / 081321084988,Busana Muslim,4,-,30000000,-,Mikro
140,Regol,Pungkur,Sarung Gitar,Dindin,Jl. Patradisastra,022-5208840,Sarung Gitar,-,-,-,-,Mikro
141,Regol,Ciseureuh,CV. Diyanti,Yana Maryana,Jl. M. Toha 379,022-5210345 / 022-5209051,Alat Kesenian,6,-,150000000,-,Mikro
142,Regol,Pasirluyu,Mekar Sari,Enang,Jl. Pasirluyu No. 79 RT 02/RW 04,022-5228337 / 085221137473,Bawang Goreng,3,-,108000000,1976,Mikro
143,Regol,Pasirluyu,Mekar Saluyu,Ukar,Jl. Pasirluyu No. 188,081320506464,Bawang Goreng,6,-,25200000,1990,Mikro
144,Regol,Pasirluyu,Dicki Dirmania / Bambang Kusuma,Dicki Dirmania / Bambang Kusuma,Jl. Pasirluyu Raya No. 12A,022-91366773 / 081802251956,Handycraft (Pin Photo Doff),4,-,5500000,2003,Mikro
145,Regol,Ciateul,Ibu Netty,Netty Wijayantie,Jl. baru Kota VI No. 18 Blk RT 07/RW 08,022-5203655 / 081321706943,Bolu Tape,3,-,9125000,1990,Mikro
146,Regol,Ancol,Putri GSE,Erwin Anthony,Jl. Kembar Mas Utara I No. 8,022-5208213,Bengkel Las ,2,50000000,-,2006,Mikro
147,Regol,-,Uche Salon,Ratu Tiniawati Rodliah,Jl. Moch Toha No. 23,022-91399778,Jasa Kecantikan,2,-,-,-,Mikro
148,Regol,Balong Gede,Fajariya Cookies,Fieri Sukmanurwitasari,Jl. Pasundan Gg. H Rais no.189/18c Rt.04/05,022-91109504,Makanan Ringan,2,3000000,36000000,2008,Mikro
149,Regol,Pasirluyu,Neni Nur'aeni,Neni Nur'aeni,Jl. Mengger Girang III No. 15 RT 012/08,022-60948200,Yoghurt,1,-,-,2005,Mikro
150,Regol,Pasirluyu,Rachma Sari,Hj. Anasih Rachman,Pasir Luyu I RT 01/05,022-5227249,Kue / Kripik bawang -  kacang bawang,2,-,-,2006,Mikro
151,Regol,Cigereleng,Asindo Pratama CV,Resly/Faridah,Jl. Kembar I No. 31 RT 004/RW 006,022-5223844,Produksi Kamper,3,200000000,480000000,2001,Kecil
152,Regol,Pasirluyu,Tahu Sumedang Sukaati,Ir. Jusup,Jl. Sukaati Raya No. 13F/G RT 03/RW 07,022-70780357                                    0818219687,Tahu Sumedang,12,-,820000000,2004,Kecil
153,Regol,Ciseureuh,Morris Kids,M. Roziqin,Jl. Sriwijaya Gg. Bbk Priangan I / 23,022-70365448                                     0818611859,Topi Balita,6,-,360000000,2002,Kecil
154,Regol,Pungkur,Gemsshine,Daniel,Jl. Pasundan Gg. Subriatia No. 4 RT 8/RW 5,022-5200210,Batu Mulia Indonesia & Perhiasan Perak,2,-,-,2005,Mikro
155,Regol,-,Qie Collection,Diki Herdiyana ,Jl. Ancol Timur XIII No.103,022-92798200,Konveksi,0,-,-,-,Mikro
156,Regol,Ancol,Momisya Leather,Y.Syarif Hidayat,Jl. Sriwijaya VI no.103 Bandung,022-5220973 / 081546823652,Leather,-,-,-,-,Menengah
157,Regol,Pungkur,Java Indah PT,-,Jl. Pungkur No. 107 Bandung,022-4239716 ,Phosphate Guano -  Zeolite -  Bentonit,-,-,-,-,Menengah
158,Regol,Ancol,Tabina Lingkungan PT,Koesoemo Poernomo Poetro,Jl. Sriwijaya No. 95 Bandung,-,Processed Food,-,-,-,-,Menengah
159,Regol,Balong Gede,Fajriya Cookies,Fitri Sukmanurwitasari,Jl. Pasundan Gg. H Rais 189/18C RT 04/05,022-91109504,Kue,1,-,36000000,2008,Mikro
160,Regol,Pungkur,Fervari Costa,Yuniarsih,Jl. Ciateul Kaler No. 28 RT 04/06,022-5207410,Perdagangan,4,-,100000000,2007,Mikro
161,Regol,Ancol,Isa Collection,"Iyam Siti Aminah, SH",Jl. Ancol Timur XIV No. 14 RT 03/05,022-93835424,Fashion Batik,25,-,-,2000,Mikro
162,Regol,Ciateul,"""KULITKU"" Bandung",H. Aep Koernia,Jl. Murni I No. 7 RT.07/01,022-5223319,Kerajinan Bahan Kulit,2,3000000,10000000,2006,Mikro
163,Regol,Ciseureuh,NIGES,Irwan Triadi/Gina Purnasari,Jl. Sriwijaya Gg. Babakan Priangan RT.03/01,085861406499 / 082120869125,Brownies Kering,1,2000000,100000000,2003,Mikro
164,Regol,Mengger Kidul,Foremost Apparels Indonesia,Yusuf Ramdhani,Jl. Sutera Raya No. 4 Komp. Sutera Graha,085624676608,Pakaian/Sepatu,1,-,20000000,2011,Mikro
165,Regol,Pasirluyu,UPK Subur Jaya Pasirluyu,BKM Subur Jaya Pasirluyu,Jl. Mengger Girang III No. 2 RT 012/08,022-93215592,Pemberdayaan usaha kecil ,4,-,-,2000,Mikro
166,Regol,Pasirluyu,Setia Mandiri,Bambang Indra K,Jl. Pasirluyu Selatan RT 05/02,081802251956,Kaligrafi,3,-,18000000,2006,Mikro
167,Regol,-,Midori,Lenni Andriani,Jl. Lengkong Besar No. 96,081383770750,Salon & Rias hantaran pengantin,4,-,300000000,2008,Mikro
168,Regol,Ancol,CV. Sondya,"Houtman H, SH",Jl. Ancol Timur XIV No. 14 RT 03/05,8128182888,Rajutan,30,-,360000000,1980,Kecil
169,Regol,Ciateul,Edelweiss,Ajeng Metty,Jl. Sawah Kurung Dalam No. 33A  Bandung,022-5204793 / 08157111179,Catering & Cookies,-,-,-,-,Mikro
170,Regol,Cigereleng,My Snack,Gatot Hardyanto,Jl. Moh Toha Gg. Mulya I No. 2 RT 05/05,022-5203716 / 08156205806,Mochi Bandung & Keripik,3,1000000,24000000,2011,Mikro
171,Regol,Ancol,Jasa Katering AK 48,Jenny Rosniati & Ferry,Jl. Sri Kusumah No. 20 RT 01/01,022-5201179 / 08562124612,Catering,2,-,-,2011,Mikro
172,Regol,Balong Gede,Naia Fashion,Ranty Nur Annisa Fauziyyah,Jl. Marga Asri VI F Komp. Bumi Asri,085220794432 / 085659212445,Fashion Hijaber,2,6000000,-,2012,Mikro
173,Regol,Balong Gede,Lenofa Shop,Lestari Noor Farida,Jl. Dalem Kaum No. 48-52,081910420795 / 082117868024,Fashion Casual,2,7000000,-,2012,Mikro
174,Regol,Pungkur,Family Bakery,Lisda Rosida,Jl. Dewi Sartika Gg. Kecamatan RT 01/ RW 02,087722794447,Produksi Roti,-,1750000,12000000,2008,Mikro
175,Regol,Cigereleng,Barokah Sandy,Sandi Permana,Jl. Kembar Baru Utara VII No.9 Rt.04/09,081313222061,Makanan Ringan,2,-,-,2012,Mikro
176,Regol,Cigereleng,Dee Collection,"Dra. Ratih S dan Duyeh PD, SE",Jl. H Akhsan No. 19 Moch Toha,-,Accesoris & Fashion,1,10000000,600000000,2009,Kecil
177,Regol,Ciseureuh,"San's Cookies, Cake & Pastry",Santi Supartini,Jl. Moch. Toha Gg. Dungusema II No. 31/203B RT 05/RW 03,022-92222454,Kuliner,2,5000000,90000000,2010,Mikro
178,Regol,Balong Gede,Soes Anna,Lulus Frieda Darana,Jl. Ancol Utara I No. 78A/30D,022-4230694,Makanan,3,500000,40000000,-,Mikro
179,Regol,Ciateul,Narita Collection,Anita Rismawaty,Jl. Sawah Kurung III No. 22,022-5208635 / 08122120059,Konveksi/Fashion,4,20000000,50000000,2012,Mikro
180,Regol,Cigereleng,-,Sandi Permana,Jl. Kembar baru utara VII No. 9 RT 04/RW 09,081313222061,Singkong,3,4500000,6250000,2012,Mikro
